Country,State,R2 Score,RMSE,MAPE
"China, People's Republic",Alabama,-1.979804724010152,58.606497750184396,0.11911208562308563
"China, People's Republic",Alaska,0.9357787655596967,5.9838872020474145,0.11797729609614242
"China, People's Republic",Arizona,-4.7973716368790456,82.10785018063883,0.12220307234759464
"China, People's Republic",Arkansas,0.5911325541503532,20.820431120249086,0.10434765968718095
"China, People's Republic",California,-0.2116697005173096,3487.6345201729,0.1559049857332854
"China, People's Republic",Colorado,0.5235772926939173,105.75379069537503,0.18374927539765387
"China, People's Republic",Connecticut,0.9287336240674606,44.25077154236842,0.05416480293887371
"China, People's Republic",Delaware,-0.47252670572640554,75.25732481546619,0.1896016400371339
"China, People's Republic",District of Columbia,-0.7953406809849153,157.44987484159995,0.35618950923019305
"China, People's Republic",Florida,-2.937412991992842,209.14805373158674,0.09254853515617036
"China, People's Republic",Georgia,-1.1895558107308672,141.06441711459365,0.09932126162777737
"China, People's Republic",Hawaii,-9.556292119022814,119.06270362502727,0.1692620926339646
"China, People's Republic",Idaho,-0.21432060918957752,9.479436960074619,0.08015066572942166
"China, People's Republic",Illinois,-0.48696707774537784,170.48630516884546,0.06824374423421002
"China, People's Republic",Indiana,-28.197172290923596,66.22736673119077,0.1130409284740813
"China, People's Republic",Iowa,0.38756921180357295,17.580483623698473,0.06993933220234451
"China, People's Republic",Kansas,-2.262632175572415,20.131850862335753,0.06986088511953763
"China, People's Republic",Kentucky,0.603151501326633,46.56113458642276,0.13178789582397446
"China, People's Republic",Louisiana,-1.2479354623720833,13.48454677937707,0.04891967183916132
"China, People's Republic",Maine,0.9244150692250753,6.366342713571344,0.07007764846485663
"China, People's Republic",Maryland,-6.928697056245655,219.57177391461562,0.10028381626228483
"China, People's Republic",Massachusetts,-0.25658565095145947,206.71857345501977,0.0653720335349855
"China, People's Republic",Michigan,0.5823487978481388,139.41272952896833,0.12424128652362222
"China, People's Republic",Minnesota,0.9301802687818959,20.11692515361027,0.0321886451165039
"China, People's Republic",Mississippi,-11.496706839591868,24.548298805920613,0.15027010425822698
"China, People's Republic",Missouri,0.9302756317494114,11.23599525835306,0.020974873324970653
"China, People's Republic",Montana,-1.7647755738757018,15.016084972916968,0.2839345137878276
"China, People's Republic",Nebraska,0.2775585757448914,12.594285539826275,0.08880523148330742
"China, People's Republic",Nevada,-1.7723368571442135,113.55100477384234,0.16705018258007773
"China, People's Republic",New Hampshire,0.41001255423464933,32.770539507524425,0.1796245501584214
"China, People's Republic",New Jersey,0.004592229721608887,239.6565241064593,0.08159326089620073
"China, People's Republic",New Mexico,0.7757670606982768,16.468825017922526,0.13589962626178995
"China, People's Republic",New York,-3.3256495610401053,6574.272209371902,0.329734170682147
"China, People's Republic",North Carolina,-0.9499195488507912,167.04036073100485,0.13843791076714884
"China, People's Republic",North Dakota,-4.368029575230086,13.64154287246533,0.23587891151906468
"China, People's Republic",Ohio,0.2313794573474619,118.52206478999099,0.1105300300978566
"China, People's Republic",Oklahoma,0.5550051508101409,12.256038656011311,0.041606645230548876
"China, People's Republic",Oregon,-0.7494040981375258,80.28680443844682,0.09849143303610447
"China, People's Republic",Pennsylvania,0.16700250743170775,198.60305061938058,0.07452598531295901
"China, People's Republic",Rhode Island,-0.1719800099042914,38.77189307609192,0.1834828924054488
